Date,Close,High,Low,Open,Vol
2002-07-30,41.21351623535156,41.38992546638871,41.17823515821394,41.29920214727066,41300
2002-07-31,41.591522216796875,41.62176588149469,41.35463722297876,41.35463722297876,32600
2002-08-01,41.76289367675781,41.783054839801935,41.5915257135571,41.60160821775349,71400
2002-08-02,42.08552551269531,42.18632762847624,41.78311531999828,41.84359505132515,120300
2002-08-05,42.29716873168945,42.29716873168945,42.10060211647092,42.17620554817426,159300
2002-08-06,41.95446014404297,42.09054716684928,41.848616818167194,42.09054716684928,90100
2002-08-07,42.08552551269531,42.16112902220812,41.88391743577922,41.929281079628595,38100
2002-08-08,41.93935775756836,42.035122454751665,41.8788741837651,41.99984133137161,142600
2002-08-09,42.251834869384766,42.27703346515929,41.99478458222778,41.99478458222778,99600
2002-08-12,42.337501525878906,42.47862591570897,42.31229909397301,42.38790254433947,38100
2002-08-13,42.675174713134766,42.71045579582157,42.36772363028569,42.49876929970077,109300
2002-08-14,42.54918670654297,42.957443786909266,42.51894686553476,42.83647673217423,146100
2002-08-15,42.30220031738281,42.503808140729205,42.21147698914441,42.33748139806723,60500
2002-08-16,42.02499008178711,42.47356548062162,41.96954783291098,42.46348681962118,55800
2002-08-19,42.065345764160156,42.090548204664934,41.89901888567467,42.090548204664934,41600
2002-08-20,42.45341491699219,42.45341491699219,42.1862822910858,42.236687140160655,56900
2002-08-21,42.347572326660156,42.35765483569048,42.18628679032949,42.22660913574978,37900
2002-08-22,42.12076950073242,42.2366952924899,42.085488406780286,42.2366952924899,43600
2002-08-23,42.312320709228516,42.337523154009084,42.16615883463143,42.19639869208556,26500
2002-08-26,42.33244705200195,42.43829031132465,42.27196738687471,42.29716596556106,27800
2002-08-27,42.206459045410156,42.302223679591144,42.120776922906906,42.211500301249025,38800
2002-08-28,42.36271667480469,42.4231963769725,42.33751423533318,42.38287401195904,40200
2002-08-29,42.559295654296875,42.63489530377875,42.503853347774516,42.62481663229899,101500
2002-08-30,42.63994598388672,42.66010717665451,42.48874280615975,42.62986731017999,28900
2002-09-03,43.105201721191406,43.292327305305626,42.98887717928503,43.03439296182816,110700
2002-09-04,43.09002685546875,43.216464732226086,43.02933914411501,43.069800190736025,77300
2002-09-05,43.26202392578125,43.31765695110211,43.085011508206385,43.292367809199426,57900
2002-09-06,42.928192138671875,43.11532160982028,42.90796161271705,43.03439950600099,32200
2002-09-09,42.867515563964844,43.064758420080175,42.86245696651645,42.958551025139556,88800
2002-09-10,43.01922607421875,43.09508957925609,42.816928538890046,42.84221380151706,21400
2002-09-11,42.862491607666016,42.862491607666016,42.7309949777881,42.79168662048154,77500
2002-09-12,43.08497619628906,43.10520672151426,42.887733398566084,42.887733398566084,39900
2002-09-13,43.287254333496094,43.31760203702355,43.135531250164505,43.181047017591055,125900
2002-09-16,43.30241775512695,43.45414079515359,43.30241775512695,43.34793350956235,108700
