Date,High,Low,Open,Close,Amount,Count,Vol
2024-05-18 03:23:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:24:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:25:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:26:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:27:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:28:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:29:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:30:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:31:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:32:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:33:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:34:00,5.89e-12,5.89e-12,5.89e-12,5.89e-12,0.0,0,0.0
2024-05-18 03:35:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,3336618706571.9,1,19.68605036877421
2024-05-18 03:36:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:37:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:38:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:39:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:40:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:41:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:42:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:43:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:44:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:45:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:46:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:47:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:48:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:49:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:50:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:51:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:52:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:53:00,5.9e-12,5.9e-12,5.9e-12,5.9e-12,0.0,0,0.0
2024-05-18 03:54:00,5.93e-12,5.88e-12,5.88e-12,5.93e-12,170936503036081.0,26,1011.5478026590046
2024-05-18 03:55:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,770948407380976.4,32,4568.644412950586
2024-05-18 03:56:00,5.93e-12,5.91e-12,5.93e-12,5.93e-12,734009581567495.0,32,4350.847265203107
2024-05-18 03:57:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,803726609451859.2,30,4763.866880632226
2024-05-18 03:58:00,5.93e-12,5.91e-12,5.93e-12,5.91e-12,714099906783780.5,29,4229.319585028207
2024-05-18 03:59:00,5.93e-12,5.91e-12,5.92e-12,5.93e-12,737537060300369.0,26,4369.43901075523
2024-05-18 04:00:00,5.94e-12,5.92e-12,5.92e-12,5.93e-12,749996825705035.2,24,4446.643606640479
2024-05-18 04:01:00,5.95e-12,5.92e-12,5.92e-12,5.93e-12,767646656349689.4,25,4549.908362773577
2024-05-18 04:02:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,831324621139520.0,20,4929.3556614453655
2024-05-18 04:03:00,5.93e-12,5.91e-12,5.93e-12,5.93e-12,786158415448119.4,23,4659.114856260643
2024-05-18 04:04:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,801455669395653.0,22,4751.172853065622
2024-05-18 04:05:00,5.93e-12,5.91e-12,5.92e-12,5.93e-12,816640873958408.4,27,4839.790723582672
2024-05-18 04:06:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,800133785080242.5,23,4741.941572444154
2024-05-18 04:07:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,844189124900785.8,27,5003.210683459028
2024-05-18 04:08:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,713841162958434.1,26,4231.417405333168
2024-05-18 04:09:00,5.93e-12,5.92e-12,5.92e-12,5.92e-12,744772148392012.9,28,4414.190183824235
2024-05-18 04:10:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,793552401873095.4,32,4704.534404687545
2024-05-18 04:11:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,748472353176079.5,31,4436.238363055163
2024-05-18 04:12:00,5.94e-12,5.91e-12,5.92e-12,5.93e-12,701890588928061.0,29,4159.799969848883
2024-05-18 04:13:00,5.94e-12,5.92e-12,5.93e-12,5.93e-12,697076856431703.4,20,4133.266136369509
2024-05-18 04:14:00,5.93e-12,5.91e-12,5.92e-12,5.93e-12,785999368908609.0,21,4657.293100821148
2024-05-18 04:15:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,740737798628032.9,18,4390.118364369161
2024-05-18 04:16:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,765746786833934.0,21,4538.711480594658
2024-05-18 04:17:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,713901172942380.2,22,4232.823110344933
2024-05-18 04:18:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,768103096332819.0,25,4552.459581010735
2024-05-18 04:19:00,5.94e-12,5.92e-12,5.92e-12,5.94e-12,694814861969007.2,24,4118.761350164348
2024-05-18 04:20:00,5.94e-12,5.92e-12,5.94e-12,5.93e-12,787509722909418.5,23,4668.254452794993
2024-05-18 04:21:00,5.93e-12,5.91e-12,5.93e-12,5.93e-12,780977939481941.4,19,4629.277549023503
2024-05-18 04:22:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,800558440780162.8,18,4745.12117557815
2024-05-18 04:23:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,775237120210102.5,20,4595.180360595
2024-05-18 04:24:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,809408318334741.2,23,4797.158015686776
2024-05-18 04:25:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,773888925644629.8,23,4588.167897273893
2024-05-18 04:26:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,691610679246249.2,20,4099.246057958488
2024-05-18 04:27:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,740218085633529.8,22,4387.744523397029
2024-05-18 04:28:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,748067538834672.2,24,4435.1367607891225
2024-05-18 04:29:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,725848885784036.9,23,4302.379222881819
2024-05-18 04:30:00,5.94e-12,5.91e-12,5.93e-12,5.93e-12,772884274438215.5,25,4580.595982551768
2024-05-18 04:31:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,846802021367413.1,18,5017.734994704696
2024-05-18 04:32:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,829527303707058.5,20,4916.986521695279
2024-05-18 04:33:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,813169122911546.0,22,4819.953711157891
2024-05-18 04:34:00,5.93e-12,5.91e-12,5.93e-12,5.93e-12,754752164727566.5,22,4473.011958217792
2024-05-18 04:35:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,785182024334419.9,19,4653.944079812754
2024-05-18 04:36:00,5.93e-12,5.92e-12,5.93e-12,5.93e-12,763608682854795.9,21,4527.153446278832
2024-05-18 04:37:00,5.94e-12,5.92e-12,5.94e-12,5.93e-12,786821585577362.5,24,4664.870551182793
2024-05-18 04:38:00,5.93e-12,5.92e-12,5.92e-12,5.93e-12,781988146601637.6,20,4634.6340944565145
