Date,Close,High,Low,Open,Vol
2000-06-22,107.4000015258789,107.63999938964844,106.9000015258789,107.0999984741211,666
2000-06-23,107.72000122070312,107.87999725341797,107.06999969482422,107.43000030517578,258
2000-06-26,107.7699966430664,108.26000213623047,107.5999984741211,107.68000030517578,266
2000-06-27,106.9800033569336,107.8499984741211,106.97000122070312,107.8499984741211,669
2000-06-28,107.25,107.5999984741211,107.02999877929688,107.05999755859375,258
2000-06-29,106.55999755859375,107.30000305175781,106.30000305175781,107.26000213623047,494
2000-06-30,106.58000183105469,106.75,106.08999633789062,106.55000305175781,494
2000-07-03,106.66000366210938,106.97000122070312,106.56999969482422,106.7300033569336,6
2000-07-05,106.80000305175781,106.9800033569336,106.45999908447266,106.58999633789062,264
2000-07-06,107.13999938964844,107.19999694824219,106.44000244140625,106.83999633789062,654
2000-07-07,107.33999633789062,107.4000015258789,106.81999969482422,107.11000061035156,431
2000-07-10,106.6500015258789,107.18000030517578,106.63999938964844,107.18000030517578,379
2000-07-11,106.80000305175781,107.06999969482422,106.55999755859375,106.62999725341797,617
2000-07-12,107.81999969482422,108.0,106.94999694824219,107.0,1560
2000-07-13,108.2699966430664,108.58999633789062,107.87999725341797,107.91999816894531,1069
2000-07-14,108.18000030517578,108.63999938964844,108.0199966430664,108.25,1069
2000-07-17,108.44999694824219,108.5999984741211,108.05000305175781,108.08000183105469,371
2000-07-18,109.05999755859375,109.44999694824219,108.2699966430664,108.38999938964844,996
2000-07-19,109.30999755859375,109.6500015258789,109.0999984741211,109.31999969482422,747
2000-07-20,108.33999633789062,109.56999969482422,108.30000305175781,109.16000366210938,1251
2000-07-21,108.22000122070312,108.6500015258789,108.04000091552734,108.51000213623047,370
2000-07-24,108.44000244140625,108.62999725341797,108.22000122070312,108.22000122070312,485
2000-07-25,108.08999633789062,108.44999694824219,107.75,108.44000244140625,442
2000-07-26,107.88999938964844,108.05000305175781,107.6500015258789,108.05000305175781,276
2000-07-27,108.6500015258789,108.75,107.73999786376953,107.73999786376953,556
2000-07-28,109.5199966430664,109.68000030517578,108.54000091552734,108.69999694824219,1139
2000-07-31,109.37000274658203,109.69999694824219,109.1500015258789,109.5,469
2000-08-01,109.87999725341797,110.04000091552734,109.0999984741211,109.27999877929688,765
2000-08-02,110.4800033569336,110.56999969482422,109.94999694824219,110.30000305175781,702
2000-08-03,110.80000305175781,111.4000015258789,110.12000274658203,110.13999938964844,820
2000-08-04,110.72000122070312,111.23999786376953,110.44000244140625,110.80000305175781,700
2000-08-07,110.61000061035156,110.88999938964844,110.43000030517578,110.62999725341797,1088
2000-08-08,111.16999816894531,111.4000015258789,110.61000061035156,110.61000061035156,449
2000-08-09,111.30000305175781,111.58000183105469,111.12999725341797,111.20999908447266,653
2000-08-10,110.73999786376953,111.13999938964844,110.52999877929688,111.12999725341797,397
2000-08-11,111.05999755859375,111.1500015258789,110.1500015258789,110.75,501
2000-08-14,111.01000213623047,111.4000015258789,110.86000061035156,111.27999877929688,0
2000-08-15,110.3499984741211,110.9000015258789,110.27999877929688,110.88999938964844,564
2000-08-16,110.08999633789062,110.83000183105469,110.08999633789062,110.4000015258789,819
2000-08-17,110.01000213623047,110.44000244140625,109.94000244140625,110.1500015258789,0
2000-08-18,110.93000030517578,110.94000244140625,110.02999877929688,110.02999877929688,1415
2000-08-21,111.37000274658203,111.44999694824219,110.77999877929688,110.8499984741211,427
2000-08-22,111.6500015258789,111.88999938964844,111.26000213623047,111.33000183105469,872
2000-08-23,111.33000183105469,112.05000305175781,111.30000305175781,111.73999786376953,603
2000-08-24,111.13999938964844,111.37999725341797,110.9000015258789,111.22000122070312,611
2000-08-25,111.23999786376953,111.55999755859375,110.77999877929688,111.25,292
2000-08-28,111.4000015258789,111.48999786376953,111.02999877929688,111.18000030517578,378
2000-08-29,112.1500015258789,112.22000122070312,111.41000366210938,111.5,603
2000-08-30,112.08000183105469,112.6500015258789,112.02999877929688,112.0999984741211,358
2000-08-31,112.56999969482422,112.87999725341797,111.80000305175781,111.98999786376953,2000
2000-09-01,111.33000183105469,112.44999694824219,111.19999694824219,112.37000274658203,132
2000-09-04,111.30000305175781,111.30000305175781,111.05000305175781,111.05000305175781,0
2000-09-05,112.4000015258789,112.7300033569336,111.5,111.5,1039
2000-09-06,114.0999984741211,114.19999694824219,112.33000183105469,112.3499984741211,1610
2000-09-07,113.68000030517578,114.7300033569336,113.43000030517578,113.98999786376953,1016
2000-09-08,114.37000274658203,114.83000183105469,113.6500015258789,113.72000122070312,1151
2000-09-11,115.4000015258789,115.52999877929688,114.41000366210938,114.79000091552734,2380
2000-09-12,115.12999725341797,115.58999633789062,114.58000183105469,115.4000015258789,1410
2000-09-13,115.33999633789062,115.37000274658203,114.63999938964844,115.12999725341797,630
2000-09-14,115.18000030517578,115.69999694824219,114.41000366210938,115.45999908447266,316
2000-09-15,115.97000122070312,115.9800033569336,114.75,115.12000274658203,207
2000-09-18,116.01000213623047,116.25,115.80000305175781,116.11000061035156,149
2000-09-19,116.12999725341797,116.41999816894531,115.75,115.9000015258789,302
2000-09-20,116.29000091552734,116.5199966430664,116.25,116.2699966430664,0
2000-09-21,115.0,116.20999908447266,114.91999816894531,116.05999755859375,831
2000-09-22,113.33999633789062,115.02999877929688,111.8499984741211,114.72000122070312,2137
2000-09-25,113.83999633789062,113.94999694824219,113.05999755859375,113.23999786376953,445
2000-09-26,113.01000213623047,113.69000244140625,112.87999725341797,113.58999633789062,422
