Date,Close,High,Low,Open,Vol
2003-12-05,51.0169563293457,51.19227156878687,50.841641089904535,50.841641089904535,48500
2003-12-08,50.971900939941406,51.04703716986899,50.916801292767,51.042027068783845,43900
2003-12-09,50.84164810180664,51.11213614635732,50.84164810180664,51.016963365426676,80000
2003-12-10,50.97689437866211,51.03700411178038,50.91177836730715,51.01696753407429,98000
2003-12-11,51.177284240722656,51.23238390406321,50.8266534936359,50.8266534936359,75500
2003-12-12,51.13719177246094,51.26241753797867,51.13719177246094,51.14220187312603,82000
2003-12-15,51.02699279785156,51.16223493380661,50.936830100019264,51.09210881566891,146300
2003-12-16,50.971900939941406,51.00195390327748,50.83164868225652,50.92681767334989,135400
2003-12-17,50.95685958862305,51.14219123723067,50.94182928975358,51.11714838228747,138400
2003-12-18,51.177284240722656,51.18229434327775,50.966905792470605,50.966905792470605,107400
2003-12-19,51.152244567871094,51.19231392605047,51.01198843868259,51.016998541550805,87800
2003-12-22,51.097145080566406,51.157251028840975,50.991955849497124,51.132208157589496,287300
2003-12-23,50.84164810180664,51.03699994149556,50.84164810180664,50.9969267893578,111400
2003-12-24,51.127159118652344,51.137175495207174,50.981896818299134,51.042006542385735,34600
2003-12-26,51.21734619140625,51.21734619140624,51.15723643868633,51.18729322584013,32800
2003-12-29,51.067054748535156,51.14219095612437,51.01195511774216,51.10712790212757,127300
2003-12-30,50.93182373046875,51.052039395855374,50.891750568144175,50.93182373046875,103300
2003-12-31,51.005550384521484,51.050685591772414,50.99050659076793,51.010566257769426,74800
2004-01-02,50.89519119262695,50.97041393870524,50.74976157047233,50.900207062628915,106900
2004-01-05,50.82500457763672,50.825004577636726,50.68960664151045,50.7247100935424,115700
2004-01-06,51.15098190307617,51.176057444209135,50.92531733684111,50.945373178558995,114000
2004-01-07,51.19109344482422,51.26631623078029,51.06070753756634,51.10082686687489,101700
2004-01-08,50.99549102783203,51.19106787804537,50.84002966090221,51.08074169054289,132100
2004-01-09,51.38167953491211,51.416783008649546,51.26634118948554,51.40173920933231,112800
2004-01-12,51.341556549072266,51.51707773131734,51.26132168306691,51.281381356066106,132500
2004-01-13,51.59230041503906,51.59230041503907,51.3415602235908,51.37165164823894,115400
2004-01-14,51.60230255126953,51.61734634196429,51.49197631818861,51.5772270161186,85400
2004-01-15,51.6674919128418,51.667491912841804,51.52206223085352,51.55716568333418,63300
2004-01-16,51.692604064941406,51.79289862136394,51.61738123462846,51.79289862136394,101200
2004-01-20,51.64741134643555,51.7126061789332,51.57720446989024,51.60227999407977,140200
2004-01-21,51.85805130004883,51.88312300574332,51.70760576192602,51.747725082223965,174600
2004-01-22,51.94330596923828,51.96837767685529,51.7627728400431,51.83297974295353,175400
2004-01-23,51.57720184326172,52.01349069042144,51.57720184326172,51.96835551437641,257400
2004-01-26,51.38666534423828,51.547138819716956,51.366605681554766,51.54212294754872,242000
2004-01-27,51.59230041503906,51.607348040358985,51.39672337178875,51.39672337178875,243500
2004-01-28,51.38167953491211,51.76280569691263,51.341560186071696,51.58227245312247,282300
