Date,Open,High,Low,Close,Vol,BuySignal,Stop_profit,exit_price,Matured,time_cost,buy,sell,profit,OBV_UP,sBuy,sSell,sProfit,sPosition,sCash,sAvgCost,xBuy,xSell,xProfit,xPosition,xCash,xAvgCost,xBuyOrder,xSellOrder,Kelly,Postrior,P/L,likelihood,profit_margin,loss_margin
2023-10-19,0.0996,0.1118,0.0948,0.0963,4879150.54459779,0.0,,0.0969,2023-10-19,0.0,0.0963,0.0969,0.006230529595015577,False,,,,,,,,,,,,,,,,,,,,
2023-10-20,0.0964,0.1011,0.0955,0.0997,483786.15764951,0.0,,0.0948,2024-04-10,0.0,0.0997,0.669,5.7101303911735215,False,,,,,,,,,,,,,,,,,,,,
2023-10-21,0.0996,0.1039,0.0985,0.1033,235635.93580719,0.0,,0.0948,2024-04-10,0.0,0.1033,0.669,5.4762826718296225,False,,,,,,,,,,,,,,,,,,,,
2023-10-22,0.1035,0.1073,0.1021,0.1026,182551.94545706,0.0,,0.0948,2024-04-10,0.0,0.1026,0.669,5.5204678362573105,False,,,,,,,,,,,,,,,,,,,,
2023-10-23,0.1026,0.1076,0.1024,0.1046,1442970.23832304,0.0,,0.0948,2024-04-10,0.0,0.1046,0.669,5.395793499043977,False,,,,,,,,,,,,,,,,,,,,
2023-10-24,0.1048,0.1143,0.1047,0.1072,482108.93465622,0.0,,0.0948,2024-04-10,0.0,0.1072,0.669,5.240671641791045,False,,,,,,,,,,,,,,,,,,,,
2023-10-25,0.1074,0.1163,0.1061,0.1138,355956.2240981203,0.0,,0.0948,2024-04-10,0.0,0.1138,0.669,4.878734622144113,False,,,,,,,,,,,,,,,,,,,,
2023-10-26,0.1136,0.1176,0.1041,0.1073,2786438.57147969,0.0,,0.0948,2024-04-10,0.0,0.1073,0.669,5.234855545200372,False,,,,,,,,,,,,,,,,,,,,
2023-10-27,0.1073,0.1092,0.1052,0.1066,7431071.69756932,0.0,,0.0948,2024-04-10,0.0,0.1066,0.669,5.275797373358349,False,,,,,,,,,,,,,,,,,,,,
2023-10-28,0.1066,0.1122,0.1043,0.11,6807634.42542478,0.0,,0.0948,2024-04-10,0.0,0.11,0.669,5.081818181818182,False,,,,,,,,,,,,,,,,,,,,
2023-10-29,0.11,0.112,0.108,0.1112,5150127.00833349,0.0,,0.0948,2024-04-10,0.0,0.1112,0.669,5.016187050359713,False,,,,,,,,,,,,,,,,,,,,
2023-10-30,0.1112,0.1142,0.1094,0.1123,6002424.10656659,0.0,,0.0948,2024-04-10,0.0,0.1123,0.669,4.957257346393589,False,,,,,,,,,,,,,,,,,,,,
2023-10-31,0.1123,0.1172,0.1068,0.1086,355193.5763729,0.0,,0.0948,2024-04-10,0.0,0.1086,0.669,5.1602209944751385,False,,,,,,,,,,,,,,,,,,,,
2023-11-01,0.1085,0.1129,0.106,0.1077,2703603.59847044,0.0,,0.0948,2024-04-10,0.0,0.1077,0.669,5.211699164345404,False,,,,,,,,,,,,,,,,,,,,
2023-11-02,0.1076,0.1183,0.1073,0.1098,7342492.95864579,0.0,,0.0948,2024-04-10,0.0,0.1098,0.669,5.092896174863388,False,,,,,,,,,,,,,,,,,,,,
2023-11-03,0.1098,0.1108,0.1066,0.1102,5111029.62700293,0.0,,0.0948,2024-04-10,0.0,0.1102,0.669,5.070780399274047,True,,,,,,,,,,,,,,,,,,,,
2023-11-04,0.11,0.1128,0.1082,0.1108,180795.2451089,0.0,,0.0948,2024-04-10,0.0,0.1108,0.669,5.037906137184116,False,,,,,,,,,,,,,,,,,,,,
