Date,Open,High,Low,Close,Vol,BuySignal,Stop_profit,exit_price,Matured,time_cost,buy,sell,profit,OBV_UP,sBuy,sSell,sProfit,sPosition,sCash,sAvgCost,sPnLRatio,Kelly,Postrior,P/L,likelihood,profit_margin,loss_margin
2024-08-31 12:35:00,59285.27,59292.51,59285.27,59292.51,49099.54117817,0.0,59424.245076543986,59264.67071428571,2024-08-31 12:42:00,0.0,59292.51,59265.274999999994,-0.0004593328904444194,True,,,,,,,,,,,,,
2024-08-31 12:36:00,59285.45,59285.45,59285.45,59285.45,193.5077088,0.0,59427.543798643565,59270.35928571429,2024-08-31 12:42:00,0.0,59285.45,59265.274999999994,-0.000340302721831498,False,,,,,,,,,,,,,
2024-08-31 12:37:00,59285.27,59285.27,59285.26,59285.26,425.6681686,0.0,59430.07020682623,59264.38357142857,2024-08-31 12:42:00,0.0,59285.26,59265.274999999994,-0.00033709896861389144,False,,,,,,,,,,,,,
2024-08-31 12:38:00,59285.27,59290.16,59285.27,59290.16,1165.82272693,0.0,59434.63184275567,59266.184285714284,2024-08-31 12:42:00,0.0,59290.16,59265.274999999994,-0.00041971551434516474,False,,,,,,,,,,,,,
2024-08-31 12:39:00,59285.27,59285.27,59280.0,59280.0,24073.0467998,0.0,59437.3038187077,59272.989285714284,2024-08-31 12:42:00,0.0,59280.0,59265.274999999994,-0.0002483974358975516,False,,,,,,,,,,,,,
2024-08-31 12:40:00,59280.0,59280.0,59275.27,59275.28,1161.53180909,0.0,59436.96708822113,59263.33285714286,2024-08-31 12:42:00,0.0,59275.28,59265.274999999994,-0.00016878874296344382,False,,,,,,,,,,,,,
2024-08-31 12:41:00,59273.1,59273.1,59273.09,59273.09,546.3476259299999,0.0,59431.59368090213,59263.856428571424,2024-08-31 12:42:00,0.0,59273.09,59265.274999999994,-0.00013184735265192593,False,,,,,,,,,,,,,
2024-08-31 12:42:00,59273.2,59280.06,59251.91,59256.57,146167.79030456,0.0,59431.63569203292,59265.274999999994,2024-08-31 12:42:00,0.0,59256.57,59265.274999999994,0.00014690354166635444,False,59299.84590715262,59265.274999999994,-0.0005829847721149362,0.0,99.93418886017048,59299.84590715262,-0.011659695442298713,,,,,,
2024-08-31 12:43:00,59260.92,59279.25,59260.92,59279.25,16049.03241475,0.0,59429.46389070098,59244.27428571429,2024-08-31 13:01:00,0.0,59279.25,59330.03428571428,0.0008566958204478947,False,,,,,,,,,,,,,
2024-08-31 12:44:00,59285.65,59285.65,59285.65,59285.65,352.6310462,0.0,59423.02395411676,59263.607142857145,2024-08-31 13:01:00,0.0,59285.65,59330.03428571428,0.0007486514142003298,False,,,,,,,,,,,,,
2024-08-31 12:45:00,59285.65,59297.82,59285.65,59297.82,120364.82949045,0.0,59423.13625460574,59268.67642857143,2024-08-31 13:01:00,0.0,59297.82,59330.03428571428,0.0005432625636876409,False,,,,,,,,,,,,,
2024-08-31 12:46:00,59307.61,59309.99,59300.86,59309.35,4565.17462878,0.0,59425.121786671516,59279.28857142857,2024-08-31 13:01:00,0.0,59309.35,59330.03428571428,0.00034875252745614205,False,,,,,,,,,,,,,
2024-08-31 12:47:00,59309.35,59321.7,59309.35,59321.69,16524.59170593,0.0,59431.805635764256,59290.38785714286,2024-08-31 13:01:00,0.0,59321.69,59330.03428571428,0.00014066163176207347,False,,,,,,,,,,,,,
2024-08-31 12:48:00,59321.69,59321.69,59321.69,59321.69,0.0,0.0,59435.99623074816,59301.095,2024-08-31 13:01:00,0.0,59321.69,59330.03428571428,0.00014066163176207347,False,,,,,,,,,,,,,
2024-08-31 12:49:00,59316.8,59316.8,59313.22,59313.22,540.2263179,0.0,59438.33005316011,59301.56428571429,2024-08-31 13:01:00,0.0,59313.22,59330.03428571428,0.000283482935411028,False,,,,,,,,,,,,,
2024-08-31 12:50:00,59313.22,59318.61,59313.22,59318.61,1020.63795558,0.0,59436.73003882574,59297.31142857143,2024-08-31 13:01:00,0.0,59318.61,59330.03428571428,0.0001925919321825731,False,,,,,,,,,,,,,
2024-08-31 12:51:00,59321.24,59331.35,59321.24,59326.9,12995.80242684,1.0,59443.66972462142,59306.40642857143,2024-08-31 13:01:00,0.0,59326.9,59330.03428571428,5.2830768408229645e-05,False,,,,,,,,0.5312499472022624,0.5161290041285742,16/15,1.0666665466291616,0.000134370070949397,0.0006580467183662231
2024-08-31 12:52:00,59331.34,59334.35,59331.34,59334.34,4056.49725848,1.0,59450.36763444148,59313.33785714286,2024-08-31 13:01:00,0.0,59334.34,59330.03428571428,-7.256698710589315e-05,False,,,,,,,,0.5312499472022624,0.5161290041285742,16/15,1.0666665466291616,0.000163798868070859,0.0006580467183662231
2024-08-31 12:53:00,59334.35,59334.35,59322.19,59331.65,3810.94690168,0.0,59454.8657537544,59321.78928571429,2024-08-31 13:01:00,0.0,59331.65,59330.03428571428,-2.7231912237746236e-05,False,,,,,,,,,,,,,
2024-08-31 12:54:00,59337.87,59337.88,59334.35,59334.35,234.73738638999993,1.0,59458.713289062245,59319.101428571434,2024-08-31 13:01:00,0.0,59334.35,59330.03428571428,-7.273551131370404e-05,False,,,,,,,,0.4666666065945744,0.48387093961244537,16/15,0.937499894498287,0.00013784711467017624,0.0006580467183662231
2024-08-31 12:55:00,59337.48,59337.48,59335.91,59335.91,29952.47419669,0.0,59464.35471675293,59323.112857142856,2024-08-31 13:01:00,0.0,59335.91,59330.03428571428,-9.902459211830195e-05,False,,,,,,,,,,,,,
2024-08-31 12:56:00,59334.35,59334.35,59334.35,59334.35,10.680183,0.0,59468.871734091896,59324.00214285715,2024-08-31 13:01:00,0.0,59334.35,59330.03428571428,-7.273551131370404e-05,False,,,,,,,,,,,,,
2024-08-31 12:57:00,59334.35,59334.35,59334.35,59334.35,0.0,0.0,59472.10681329663,59323.922857142854,2024-08-31 13:01:00,0.0,59334.35,59330.03428571428,-7.273551131370404e-05,False,,,,,,,,,,,,,
2024-08-31 12:58:00,59334.36,59334.36,59334.35,59334.36,236.31523158999994,0.0,59469.833293431526,59325.07785714285,2024-08-31 13:01:00,0.0,59334.36,59330.03428571428,-7.290403546478252e-05,False,,,,,,,,,,,,,
2024-08-31 12:59:00,59334.35,59338.88,59334.35,59338.88,113722.1442907,1.0,59471.78691970644,59327.815714285716,2024-08-31 13:01:00,0.0,59338.88,59330.03428571428,-0.00014907113659234916,True,59338.88,,,0.0008426178586451244,49.93418886017048,59338.88,,0.5882352477384577,0.5483870688791154,17/14,1.2142855776358747,0.00015243371653446744,0.0006580467183662231
2024-08-31 13:00:00,59338.88,59338.88,59334.2,59334.35,201130.83141657,0.0,59471.55414504456,59332.96142857143,2024-08-31 13:01:00,0.0,59334.35,59330.03428571428,-7.273551131370404e-05,False,,,,,,,,,,,,,
2024-08-31 13:01:00,59332.96,59332.96,59322.17,59322.17,123823.76552045,0.0,59472.37914722944,59330.03428571428,2024-08-31 13:01:00,0.0,59322.17,59330.03428571428,0.00013256908360381736,False,59338.88,59330.03428571428,-0.00014907113659234916,0.0,99.92673530334086,59338.88,-0.0029814227318469807,,,,,,
2024-08-31 13:02:00,59327.65,59332.08,59327.65,59330.21,25359.28729662,0.0,59474.580002273775,59316.57928571428,2024-08-31 13:04:00,0.0,59330.21,59323.500714285714,-0.00011308380189933853,False,,,,,,,,,,,,,
2024-08-31 13:03:00,59330.21,59330.21,59330.21,59330.21,0.0,0.0,59475.291901845194,59323.16642857143,2024-08-31 13:04:00,0.0,59330.21,59323.500714285714,-0.00011308380189933853,False,,,,,,,,,,,,,
2024-08-31 13:04:00,59320.14,59320.14,59301.79,59301.79,88105.55177543,0.0,59475.5758926564,59323.500714285714,2024-08-31 13:04:00,0.0,59301.79,59323.500714285714,0.00036610554733185197,False,,,,,,,,,,,,,
2024-08-31 13:05:00,59306.82,59322.15,59306.82,59322.15,23591.32586784,0.0,59474.60039933741,59288.99071428571,2024-08-31 13:06:00,0.0,59322.15,59304.99,-0.0002892680052898333,False,,,,,,,,,,,,,
2024-08-31 13:06:00,59322.15,59322.15,59301.79,59301.79,44411.38308679,0.0,59471.52857453498,59304.99,2024-08-31 13:06:00,0.0,59301.79,59304.99,5.396127165813169e-05,False,,,,,,,,,,,,,
2024-08-31 13:07:00,59301.79,59306.68,59301.79,59306.68,215.28121164,0.0,59467.59577096098,59281.237857142856,2024-08-31 13:13:00,0.0,59306.68,59305.627857142856,-1.7740714151281978e-05,False,,,,,,,,,,,,,
2024-08-31 13:08:00,59309.99,59309.99,59302.84,59302.84,617.6571868999999,0.0,59464.59773989502,59286.08285714286,2024-08-31 13:13:00,0.0,59302.84,59305.627857142856,4.70105165766288e-05,False,,,,,,,,,,,,,
2024-08-31 13:09:00,59302.84,59302.84,59302.84,59302.84,0.0,0.0,59460.492904425264,59283.32071428571,2024-08-31 13:13:00,0.0,59302.84,59305.627857142856,4.70105165766288e-05,False,,,,,,,,,,,,,
2024-08-31 13:10:00,59301.79,59301.79,59297.81,59297.81,656.88521143,0.0,59454.15094908137,59285.444285714286,2024-08-31 13:13:00,0.0,59297.81,59305.627857142856,0.00013184057122606063,False,,,,,,,,,,,,,
2024-08-31 13:11:00,59297.81,59297.81,59297.81,59297.81,372.27165118,0.0,59444.43618961536,59279.33642857143,2024-08-31 13:13:00,0.0,59297.81,59305.627857142856,0.00013184057122606063,False,,,,,,,,,,,,,
2024-08-31 13:12:00,59297.82,59320.12,59289.92,59320.12,75331.87655847,0.0,59434.798154725686,59285.42642857142,2024-08-31 13:13:00,0.0,59320.12,59305.627857142856,-0.0002443040043942357,False,,,,,,,,,,,,,
2024-08-31 13:13:00,59317.31,59319.99,59305.13,59305.13,104858.17085523,0.0,59422.56452315697,59305.627857142856,2024-08-31 13:13:00,0.0,59305.13,59305.627857142856,8.394841101599937e-06,False,,,,,,,,,,,,,
2024-08-31 13:14:00,59293.41,59293.41,59293.41,59293.41,821.51019555,0.0,59418.55485369873,59291.788571428566,2024-08-31 13:15:00,0.0,59293.41,59285.65,-0.00013087457779881184,False,,,,,,,,,,,,,
2024-08-31 13:15:00,59293.41,59293.41,59268.62,59268.62,126441.1939118,0.0,59420.402002780706,59285.65,2024-08-31 13:15:00,0.0,59268.62,59285.65,0.0002873358617088151,False,,,,,,,,,,,,,
2024-08-31 13:16:00,59268.62,59268.63,59268.62,59268.63,30899.81876136,0.0,59439.36472507693,59268.62,2024-08-31 13:18:00,0.0,59268.63,59268.62,-1.687233194269666e-07,False,,,,,,,,,,,,,
2024-08-31 13:17:00,59273.78,59273.78,59268.62,59268.62,2202.21873305,0.0,59451.75465982237,59268.62,2024-08-31 13:18:00,0.0,59268.62,59268.62,0.0,False,,,,,,,,,,,,,
2024-08-31 13:18:00,59266.2,59268.62,59266.2,59266.2,1404.71375296,0.0,59464.480111789744,59268.62,2024-08-31 13:18:00,0.0,59266.2,59268.62,4.083271746813111e-05,False,,,,,,,,,,,,,
2024-08-31 13:19:00,59266.21,59266.21,59260.89,59260.89,1549.19278388,0.0,59476.41696529554,59266.2,2024-08-31 13:19:00,0.0,59260.89,59266.2,8.960378421574156e-05,False,,,,,,,,,,,,,
2024-08-31 13:20:00,59260.9,59263.08,59258.36,59258.36,742.70861644,0.0,59487.70620694236,59260.89,2024-08-31 13:20:00,0.0,59258.36,59260.89,4.2694397887510505e-05,False,,,,,,,,,,,,,
2024-08-31 13:21:00,59256.47,59256.47,59256.47,59256.47,27.114676529999965,0.0,59497.99023699879,59258.36,2024-08-31 13:21:00,0.0,59256.47,59258.36,3.189525126967574e-05,False,,,,,,,,,,,,,
2024-08-31 13:22:00,59256.46,59263.32,59255.66,59259.39,22861.1144647,0.0,59502.48586625697,59256.47,2024-08-31 13:24:00,0.0,59259.39,59255.66,-6.294361113057256e-05,False,,,,,,,,,,,,,
2024-08-31 13:23:00,59259.39,59259.39,59259.39,59259.39,105.4817142,0.0,59506.68081537363,59255.66,2024-08-31 13:24:00,0.0,59259.39,59255.66,-6.294361113057256e-05,False,,,,,,,,,,,,,
2024-08-31 13:24:00,59256.11,59256.11,59246.06,59246.06,7503.21609627,0.0,59509.18207784421,59255.66,2024-08-31 13:24:00,0.0,59246.06,59255.66,0.00016203609151399512,False,,,,,,,,,,,,,
2024-08-31 13:25:00,59245.56,59245.56,59241.68,59241.69,1947.47693967,0.0,59513.72529390649,59246.06,2024-08-31 13:25:00,0.0,59241.69,59246.06,7.376562012328947e-05,False,,,,,,,,,,,,,
2024-08-31 13:26:00,59241.68,59256.11,59241.68,59256.11,9595.63886105,0.0,59513.41079711529,59241.68,2024-08-31 13:27:00,0.0,59256.11,59246.165,-0.0001678307941577195,False,,,,,,,,,,,,,
2024-08-31 13:27:00,59256.1,59256.11,59243.96,59245.41,54186.11060077,0.0,59511.485091177914,59246.165,2024-08-31 13:27:00,0.0,59245.41,59246.165,1.2743603259757208e-05,False,,,,,,,,,,,,,
2024-08-31 13:28:00,59245.4,59256.11,59245.4,59256.1,38870.97909072,0.0,59507.95985840068,59241.68,2024-08-31 13:33:00,0.0,59256.1,59268.85214285715,0.00021520388377149757,False,,,,,,,,,,,,,
2024-08-31 13:29:00,59256.11,59256.11,59243.98,59243.98,37555.12496978,0.0,59500.979711240274,59242.672857142854,2024-08-31 13:33:00,0.0,59243.98,59268.85214285715,0.00041982565751230716,False,,,,,,,,,,,,,
2024-08-31 13:30:00,59243.97,59253.31,59240.1,59253.3,409175.5554535,0.0,59492.68802467398,59241.68,2024-08-31 13:33:00,0.0,59253.3,59268.85214285715,0.0002624688052335067,True,59253.310000000005,59241.68,-0.00019627595487925475,0.0,99.91693467987626,59253.310000000005,-0.003925519097585092,,,,,,
2024-08-31 13:31:00,59253.3,59283.98,59253.3,59283.89,137658.71607601264,0.0,59481.817168679554,59240.1,2024-08-31 13:33:00,0.0,59283.89,59268.85214285715,-0.00025365840775382065,False,,,,,,,,,,,,,
2024-08-31 13:32:00,59283.88,59301.53,59280.47,59293.36,44735.9991742,0.0,59472.17625428967,59262.95642857143,2024-08-31 13:33:00,0.0,59293.36,59268.85214285715,-0.00041333223724970836,False,,,,,,,,,,,,,
2024-08-31 13:33:00,59293.35,59293.36,59268.3,59268.31,53536.38440647,0.0,59461.35442375948,59268.85214285715,2024-08-31 13:33:00,0.0,59268.31,59268.85214285715,9.147263641429149e-06,False,,,,,,,,,,,,,
